timestamp,device_id,location,temperature,humidity,vibration_level,inventory_status,stock_quantity,order_id,order_placed_date,expected_delivery_date,actual_delivery_date,supplier_id,supplier_rating,logistics_partner,shipment_status,social_media_feed,news_alert,weather_condition,system_log_message,manual_risk_label
2025-02-11 22:31:24,sensor_11,Warehouse_A,22.63,42.89,1.34,in-stock,465,ORD2640,2025-02-06 22:31:24,2025-02-14 22:31:24,2025-02-11 22:31:24,SUP_128,4.46,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2025-03-23 23:47:42,sensor_17,Hub_C,31.12,56.94,3.9,low,18,ORD4453,2025-03-09 23:47:42,2025-03-27 23:47:42,2025-03-28 23:47:42,SUP_179,4.05,DHL,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-10-23 21:07:13,sensor_39,Hub_C,27.18,66.58,0.38,in-stock,424,ORD5794,2024-10-17 21:07:13,2024-10-27 21:07:13,2024-10-25 21:07:13,SUP_148,3.55,DHL,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-09-13 03:59:09,sensor_27,Hub_C,20.45,56.39,2.0,in-stock,139,ORD9117,2024-09-04 03:59:09,2024-09-17 03:59:09,2024-09-13 03:59:09,SUP_197,3.44,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-07-02 15:12:41,sensor_9,Hub_C,23.98,60.69,1.31,in-stock,295,ORD2896,2024-06-22 15:12:41,2024-07-05 15:12:41,2024-07-02 15:12:41,SUP_108,3.24,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2025-03-08 01:32:24,sensor_24,Warehouse_A,24.02,40.36,2.38,in-stock,222,ORD5564,2025-02-22 01:32:24,2025-03-10 01:32:24,2025-03-18 01:32:24,SUP_154,4.38,DHL,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-01-18 15:49:01,sensor_20,Port_B,24.01,46.2,4.0,in-stock,443,ORD9920,2024-01-07 15:49:01,2024-01-23 15:49:01,2024-01-23 15:49:01,SUP_148,4.3,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2025-04-15 21:30:54,sensor_33,Warehouse_A,29.01,44.4,0.83,in-stock,201,ORD6373,2025-04-01 21:30:54,2025-04-18 21:30:54,2025-04-20 21:30:54,SUP_120,4.07,BlueDart,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-08-03 00:50:11,sensor_31,Warehouse_A,28.28,57.69,4.28,in-stock,453,ORD6923,2024-07-24 00:50:11,2024-08-06 00:50:11,2024-08-04 00:50:11,SUP_172,3.54,DHL,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2025-01-03 18:09:34,sensor_31,Port_B,27.96,53.83,1.51,low,45,ORD4508,2024-12-28 18:09:34,2025-01-05 18:09:34,2025-01-03 18:09:34,SUP_149,1.69,DHL,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-10-01 10:10:26,sensor_42,Port_B,28.63,48.95,1.5,in-stock,227,ORD4700,2024-09-16 10:10:26,2024-10-05 10:10:26,2024-10-11 10:10:26,SUP_187,1.05,DHL,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-04-29 16:13:04,sensor_13,Port_B,25.72,58.27,0.3,in-stock,417,ORD8921,2024-04-16 16:13:04,2024-05-02 16:13:04,2024-04-29 16:13:04,SUP_199,4.16,UPS,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-10-18 13:26:04,sensor_50,Hub_C,20.57,35.49,1.66,in-stock,443,ORD2468,2024-10-06 13:26:04,2024-10-22 13:26:04,2024-11-02 13:26:04,SUP_135,4.33,BlueDart,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-02-11 13:04:25,sensor_35,Warehouse_A,26.13,62.98,0.99,low,7,ORD9766,2024-02-01 13:04:25,2024-02-12 13:04:25,2024-02-11 13:04:25,SUP_160,1.47,FedEx,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-06-08 22:05:26,sensor_45,Warehouse_A,23.78,61.25,0.1,in-stock,491,ORD2231,2024-05-27 22:05:26,2024-06-09 22:05:26,2024-06-09 22:05:26,SUP_127,2.79,DHL,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-12-17 19:50:41,sensor_7,Warehouse_A,20.36,54.12,2.76,in-stock,377,ORD1882,2024-12-05 19:50:41,2024-12-19 19:50:41,2025-01-06 19:50:41,SUP_142,3.06,DHL,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2025-01-03 03:47:49,sensor_28,Warehouse_A,19.06,49.5,1.57,in-stock,306,ORD2908,2024-12-27 03:47:49,2025-01-05 03:47:49,2025-01-13 03:47:49,SUP_194,1.85,BlueDart,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2025-01-19 16:46:56,sensor_16,Warehouse_A,24.6,44.21,2.79,low,17,ORD1203,2025-01-08 16:46:56,2025-01-21 16:46:56,2025-01-19 16:46:56,SUP_116,2.57,UPS,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-06-26 21:03:22,sensor_47,Port_B,24.08,49.8,2.57,low,15,ORD6615,2024-06-18 21:03:22,2024-06-28 21:03:22,2024-06-28 21:03:22,SUP_169,2.65,DHL,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-04-29 05:17:14,sensor_21,Port_B,23.82,48.8,0.27,in-stock,122,ORD7208,2024-04-24 05:17:14,2024-05-04 05:17:14,2024-04-29 05:17:14,SUP_131,3.76,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-10-08 16:24:02,sensor_35,Warehouse_A,30.14,43.69,0.85,in-stock,232,ORD9697,2024-10-01 16:24:02,2024-10-11 16:24:02,2024-10-18 16:24:02,SUP_120,3.56,DHL,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-03-18 14:32:42,sensor_6,Port_B,25.8,60.04,0.72,in-stock,366,ORD9247,2024-03-09 14:32:42,2024-03-23 14:32:42,2024-03-19 14:32:42,SUP_166,1.29,BlueDart,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2025-02-04 05:19:24,sensor_11,Warehouse_A,25.3,36.77,2.48,in-stock,277,ORD6097,2025-01-22 05:19:24,2025-02-08 05:19:24,2025-02-05 05:19:24,SUP_117,1.12,DHL,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-12-29 20:16:54,sensor_31,Port_B,17.87,53.94,0.47,in-stock,332,ORD7637,2024-12-18 20:16:54,2024-12-31 20:16:54,2024-12-30 20:16:54,SUP_106,1.18,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
2025-05-02 23:13:56,sensor_20,Hub_C,17.52,49.88,0.09,in-stock,463,ORD1105,2025-04-20 23:13:56,2025-05-07 23:13:56,2025-05-03 23:13:56,SUP_188,3.38,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-03-29 20:49:58,sensor_42,Hub_C,28.84,66.01,0.92,in-stock,290,ORD4522,2024-03-18 20:49:58,2024-04-02 20:49:58,2024-04-03 20:49:58,SUP_129,4.2,BlueDart,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-01-06 17:00:46,sensor_41,Hub_C,23.29,60.22,2.02,in-stock,379,ORD5610,2023-12-28 17:00:46,2024-01-11 17:00:46,2024-01-07 17:00:46,SUP_147,4.22,BlueDart,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2025-03-13 15:04:46,sensor_6,Port_B,25.8,61.28,0.79,in-stock,122,ORD7606,2025-03-07 15:04:46,2025-03-14 15:04:46,2025-03-14 15:04:46,SUP_120,3.07,BlueDart,delivered,Supply chain normal,Stable market,sunny,System normal,0
2025-03-23 14:42:24,sensor_25,Warehouse_A,23.88,55.44,0.21,in-stock,230,ORD1916,2025-03-13 14:42:24,2025-03-26 14:42:24,2025-03-23 14:42:24,SUP_155,3.92,BlueDart,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-11-04 19:28:46,sensor_8,Warehouse_A,19.4,52.35,0.59,in-stock,291,ORD1996,2024-10-23 19:28:46,2024-11-09 19:28:46,2024-11-06 19:28:46,SUP_122,4.41,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-03-09 12:45:28,sensor_21,Hub_C,25.71,44.49,0.07,in-stock,51,ORD6922,2024-02-23 12:45:28,2024-03-14 12:45:28,2024-03-12 12:45:28,SUP_186,3.35,DHL,delivered,Supply chain normal,Stable market,sunny,System normal,0
2025-05-02 03:11:04,sensor_35,Port_B,23.51,63.76,2.55,in-stock,343,ORD5949,2025-04-20 03:11:04,2025-05-04 03:11:04,2025-05-02 03:11:04,SUP_187,3.6,BlueDart,delayed,Supply chain normal,Stable market,sunny,System normal,0
2025-02-11 15:28:16,sensor_39,Warehouse_A,20.14,57.78,1.51,in-stock,189,ORD8770,2025-02-03 15:28:16,2025-02-16 15:28:16,2025-02-26 15:28:16,SUP_153,4.58,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2025-04-29 01:21:37,sensor_28,Hub_C,28.8,46.06,2.17,in-stock,236,ORD2071,2025-04-23 01:21:37,2025-05-01 01:21:37,2025-04-29 01:21:37,SUP_116,3.69,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-01-15 04:53:09,sensor_23,Warehouse_A,32.19,53.34,0.03,in-stock,263,ORD2650,2024-01-10 04:53:09,2024-01-17 04:53:09,2024-01-17 04:53:09,SUP_111,2.53,FedEx,delayed,Supply chain normal,Stable market,sunny,System normal,0
2025-03-04 17:52:52,sensor_5,Warehouse_A,29.26,40.12,3.38,in-stock,237,ORD1043,2025-02-21 17:52:52,2025-03-08 17:52:52,2025-03-07 17:52:52,SUP_188,1.12,BlueDart,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-01-25 14:38:31,sensor_6,Port_B,30.58,43.51,1.84,in-stock,414,ORD7213,2024-01-14 14:38:31,2024-01-30 14:38:31,2024-01-30 14:38:31,SUP_160,3.08,DHL,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-11-26 15:28:35,sensor_27,Warehouse_A,28.16,45.26,0.35,in-stock,155,ORD2511,2024-11-21 15:28:35,2024-11-30 15:28:35,2024-11-28 15:28:35,SUP_116,1.01,BlueDart,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-11-03 14:58:39,sensor_9,Hub_C,13.09,43.78,0.75,in-stock,252,ORD5209,2024-10-23 14:58:39,2024-11-07 14:58:39,2024-11-04 14:58:39,SUP_133,4.03,UPS,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-02-18 11:25:01,sensor_24,Hub_C,24.25,56.68,0.95,in-stock,367,ORD1870,2024-02-13 11:25:01,2024-02-23 11:25:01,2024-02-21 11:25:01,SUP_145,2.45,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-05-16 13:24:24,sensor_30,Port_B,15.83,52.6,1.49,in-stock,138,ORD7113,2024-05-09 13:24:24,2024-05-21 13:24:24,2024-06-05 13:24:24,SUP_176,1.12,FedEx,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2025-03-09 11:29:21,sensor_20,Warehouse_A,17.5,36.7,8.1,in-stock,470,ORD5876,2025-02-28 11:29:21,2025-03-11 11:29:21,2025-03-10 11:29:21,SUP_188,1.24,BlueDart,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-07-02 18:51:50,sensor_7,Warehouse_A,29.73,50.55,0.27,in-stock,149,ORD7292,2024-06-21 18:51:50,2024-07-03 18:51:50,2024-07-02 18:51:50,SUP_107,1.11,UPS,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-07-09 06:05:03,sensor_3,Warehouse_A,25.72,41.87,1.27,in-stock,181,ORD1377,2024-06-25 06:05:03,2024-07-14 06:05:03,2024-07-09 06:05:03,SUP_165,2.14,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
2025-04-30 06:00:23,sensor_11,Hub_C,21.38,57.31,0.21,in-stock,194,ORD8170,2025-04-25 06:00:23,2025-05-04 06:00:23,2025-05-20 06:00:23,SUP_146,1.6,FedEx,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-06-24 09:49:32,sensor_29,Hub_C,22.67,58.45,7.22,in-stock,315,ORD4538,2024-06-17 09:49:32,2024-06-25 09:49:32,2024-06-24 09:49:32,SUP_137,4.82,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-02-15 11:38:27,sensor_36,Warehouse_A,30.84,62.3,0.03,in-stock,368,ORD5374,2024-01-31 11:38:27,2024-02-16 11:38:27,2024-02-17 11:38:27,SUP_117,4.84,DHL,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-09-07 12:26:21,sensor_1,Hub_C,16.82,47.31,0.69,in-stock,424,ORD8877,2024-08-26 12:26:21,2024-09-10 12:26:21,2024-09-07 12:26:21,SUP_124,2.7,BlueDart,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-07-17 19:35:36,sensor_13,Warehouse_A,13.77,41.22,0.48,low,28,ORD3504,2024-07-02 19:35:36,2024-07-18 19:35:36,2024-07-27 19:35:36,SUP_122,4.82,BlueDart,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-06-09 04:37:49,sensor_12,Warehouse_A,28.37,65.16,1.62,in-stock,456,ORD3884,2024-06-02 04:37:49,2024-06-11 04:37:49,2024-06-14 04:37:49,SUP_161,3.72,DHL,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-07-11 19:21:38,sensor_43,Hub_C,15.85,52.01,2.36,in-stock,163,ORD6816,2024-07-04 19:21:38,2024-07-16 19:21:38,2024-07-11 19:21:38,SUP_105,2.25,BlueDart,delayed,Supply chain normal,Stable market,sunny,System normal,0
2025-03-03 15:01:57,sensor_6,Warehouse_A,17.36,44.97,0.58,in-stock,297,ORD2376,2025-02-22 15:01:57,2025-03-07 15:01:57,2025-03-06 15:01:57,SUP_166,3.24,UPS,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-11-05 02:05:27,sensor_32,Warehouse_A,24.82,32.62,2.81,in-stock,71,ORD3571,2024-10-27 02:05:27,2024-11-08 02:05:27,2024-11-05 02:05:27,SUP_103,1.72,FedEx,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-06-11 23:48:25,sensor_21,Warehouse_A,24.46,59.99,1.25,in-stock,145,ORD4154,2024-06-02 23:48:25,2024-06-14 23:48:25,2024-06-21 23:48:25,SUP_168,4.26,UPS,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-01-12 04:13:29,sensor_22,Hub_C,18.32,34.91,2.45,in-stock,84,ORD9669,2024-01-03 04:13:29,2024-01-15 04:13:29,2024-01-15 04:13:29,SUP_142,3.09,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-03-17 16:54:01,sensor_3,Hub_C,25.64,46.26,1.15,in-stock,277,ORD7366,2024-03-02 16:54:01,2024-03-21 16:54:01,2024-03-20 16:54:01,SUP_167,2.08,UPS,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-10-23 10:49:47,sensor_34,Port_B,17.06,57.93,1.88,in-stock,404,ORD7768,2024-10-18 10:49:47,2024-10-25 10:49:47,2024-10-25 10:49:47,SUP_117,4.12,FedEx,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-02-04 04:33:55,sensor_28,Port_B,17.62,59.32,0.53,in-stock,327,ORD4363,2024-01-28 04:33:55,2024-02-06 04:33:55,2024-02-09 04:33:55,SUP_189,3.21,DHL,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-01-06 03:23:04,sensor_27,Hub_C,22.58,40.34,4.22,in-stock,324,ORD5478,2023-12-26 03:23:04,2024-01-08 03:23:04,2024-01-06 03:23:04,SUP_171,2.83,BlueDart,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-09-06 10:50:30,sensor_7,Hub_C,27.96,48.83,0.2,in-stock,345,ORD8364,2024-08-26 10:50:30,2024-09-08 10:50:30,2024-09-06 10:50:30,SUP_181,2.11,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-05-04 07:36:22,sensor_5,Warehouse_A,21.21,33.3,0.04,in-stock,165,ORD7290,2024-04-27 07:36:22,2024-05-09 07:36:22,2024-05-04 07:36:22,SUP_199,1.21,UPS,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2025-04-25 06:52:03,sensor_5,Hub_C,25.08,59.02,0.31,in-stock,80,ORD1745,2025-04-19 06:52:03,2025-04-28 06:52:03,2025-04-27 06:52:03,SUP_164,1.53,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2025-02-02 02:50:20,sensor_36,Port_B,23.23,74.61,0.17,in-stock,387,ORD1663,2025-01-21 02:50:20,2025-02-03 02:50:20,2025-02-07 02:50:20,SUP_145,3.07,UPS,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-05-12 17:49:55,sensor_8,Warehouse_A,27.67,35.45,3.23,in-stock,288,ORD3687,2024-05-01 17:49:55,2024-05-14 17:49:55,2024-05-12 17:49:55,SUP_158,2.15,DHL,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-07-03 13:58:21,sensor_24,Port_B,29.79,50.52,0.33,in-stock,428,ORD5958,2024-06-25 13:58:21,2024-07-08 13:58:21,2024-07-04 13:58:21,SUP_138,1.49,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-05-30 23:10:07,sensor_3,Port_B,22.68,64.24,0.3,in-stock,187,ORD4760,2024-05-20 23:10:07,2024-06-04 23:10:07,2024-06-09 23:10:07,SUP_164,3.8,FedEx,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-02-14 00:19:19,sensor_12,Port_B,17.03,56.29,0.76,in-stock,369,ORD7065,2024-02-06 00:19:19,2024-02-15 00:19:19,2024-02-14 00:19:19,SUP_110,3.12,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-10-17 03:05:00,sensor_40,Port_B,19.31,34.15,1.67,low,11,ORD4493,2024-10-09 03:05:00,2024-10-19 03:05:00,2024-10-19 03:05:00,SUP_121,1.85,FedEx,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-05-09 08:58:29,sensor_21,Hub_C,32.9,37.22,4.3,in-stock,148,ORD6958,2024-05-01 08:58:29,2024-05-14 08:58:29,2024-05-11 08:58:29,SUP_169,1.97,FedEx,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-06-04 10:35:21,sensor_38,Warehouse_A,26.7,57.44,0.63,in-stock,437,ORD4421,2024-05-27 10:35:21,2024-06-09 10:35:21,2024-06-05 10:35:21,SUP_162,1.44,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-02-01 20:37:25,sensor_7,Hub_C,24.54,37.09,2.01,low,15,ORD6797,2024-01-21 20:37:25,2024-02-06 20:37:25,2024-02-01 20:37:25,SUP_183,4.42,UPS,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-01-29 10:34:09,sensor_17,Warehouse_A,20.16,36.18,1.9,in-stock,186,ORD7703,2024-01-23 10:34:09,2024-02-01 10:34:09,2024-01-31 10:34:09,SUP_182,4.28,BlueDart,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-04-27 14:21:04,sensor_23,Hub_C,27.14,50.09,0.5,in-stock,77,ORD6558,2024-04-15 14:21:04,2024-04-29 14:21:04,2024-04-28 14:21:04,SUP_135,1.32,UPS,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-04-14 00:43:41,sensor_17,Hub_C,19.71,50.63,2.94,low,38,ORD6992,2024-04-03 00:43:41,2024-04-17 00:43:41,2024-04-16 00:43:41,SUP_105,3.84,BlueDart,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2025-03-26 07:32:34,sensor_21,Port_B,37.42,62.53,1.38,in-stock,396,ORD4256,2025-03-11 07:32:34,2025-03-29 07:32:34,2025-03-29 07:32:34,SUP_129,3.85,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-10-25 18:40:30,sensor_43,Warehouse_A,18.61,52.59,0.16,in-stock,478,ORD2565,2024-10-14 18:40:30,2024-10-26 18:40:30,2024-10-25 18:40:30,SUP_130,4.18,FedEx,delayed,Supply chain normal,Stable market,sunny,System normal,0
2025-01-10 21:26:38,sensor_18,Hub_C,30.72,67.67,0.22,in-stock,469,ORD6618,2024-12-30 21:26:38,2025-01-15 21:26:38,2025-01-12 21:26:38,SUP_151,1.69,UPS,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-07-26 18:02:48,sensor_39,Hub_C,19.62,52.21,1.75,in-stock,425,ORD7479,2024-07-17 18:02:48,2024-07-30 18:02:48,2024-07-31 18:02:48,SUP_199,4.28,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-11-27 04:06:04,sensor_30,Warehouse_A,21.98,52.77,0.04,in-stock,403,ORD7636,2024-11-12 04:06:04,2024-11-29 04:06:04,2024-12-07 04:06:04,SUP_123,1.32,BlueDart,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-04-13 17:54:09,sensor_31,Warehouse_A,25.74,46.63,6.17,in-stock,82,ORD8454,2024-03-30 17:54:09,2024-04-16 17:54:09,2024-04-13 17:54:09,SUP_153,1.3,BlueDart,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2025-01-05 04:57:39,sensor_46,Warehouse_A,32.51,49.05,0.24,low,16,ORD2044,2024-12-21 04:57:39,2025-01-08 04:57:39,2025-01-05 04:57:39,SUP_108,1.66,UPS,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-06-18 15:59:28,sensor_12,Hub_C,23.79,39.5,0.24,in-stock,426,ORD9902,2024-06-12 15:59:28,2024-06-20 15:59:28,2024-06-18 15:59:28,SUP_124,1.32,DHL,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-12-05 19:35:28,sensor_36,Port_B,29.21,46.31,0.13,in-stock,399,ORD9892,2024-11-23 19:35:28,2024-12-07 19:35:28,2024-12-06 19:35:28,SUP_172,3.65,FedEx,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-05-05 05:10:37,sensor_6,Hub_C,16.87,24.93,1.84,in-stock,114,ORD5206,2024-04-30 05:10:37,2024-05-06 05:10:37,2024-05-07 05:10:37,SUP_115,3.58,UPS,delayed,Supply chain normal,Stable market,sunny,System normal,0
2025-01-26 15:16:25,sensor_3,Port_B,28.59,44.65,0.71,in-stock,233,ORD9701,2025-01-15 15:16:25,2025-01-30 15:16:25,2025-01-28 15:16:25,SUP_189,1.48,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-06-07 23:57:03,sensor_19,Warehouse_A,22.25,38.06,1.58,in-stock,443,ORD4121,2024-05-27 23:57:03,2024-06-09 23:57:03,2024-06-09 23:57:03,SUP_185,1.33,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-07-15 23:50:13,sensor_11,Port_B,23.16,72.21,6.55,in-stock,438,ORD3593,2024-06-30 23:50:13,2024-07-16 23:50:13,2024-07-18 23:50:13,SUP_109,2.08,BlueDart,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2025-03-17 12:54:34,sensor_8,Hub_C,30.11,53.03,0.02,in-stock,62,ORD8308,2025-03-12 12:54:34,2025-03-18 12:54:34,2025-03-20 12:54:34,SUP_191,2.55,UPS,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-06-23 22:35:25,sensor_21,Port_B,29.4,40.54,3.58,in-stock,427,ORD3465,2024-06-14 22:35:25,2024-06-25 22:35:25,2024-06-23 22:35:25,SUP_174,3.58,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
2025-04-21 01:46:10,sensor_30,Port_B,22.5,31.27,2.46,in-stock,414,ORD6350,2025-04-12 01:46:10,2025-04-24 01:46:10,2025-04-22 01:46:10,SUP_106,4.7,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-12-11 23:38:54,sensor_25,Port_B,21.54,56.88,0.27,in-stock,385,ORD5398,2024-11-27 23:38:54,2024-12-16 23:38:54,2024-12-21 23:38:54,SUP_154,4.73,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-08-14 15:45:35,sensor_6,Port_B,26.86,61.53,0.52,low,44,ORD2892,2024-08-05 15:45:35,2024-08-18 15:45:35,2024-08-15 15:45:35,SUP_160,2.21,BlueDart,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-06-26 12:47:34,sensor_7,Hub_C,15.9,52.7,1.02,in-stock,249,ORD5422,2024-06-18 12:47:34,2024-07-01 12:47:34,2024-06-26 12:47:34,SUP_155,3.94,BlueDart,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-04-05 01:15:38,sensor_43,Warehouse_A,25.37,75.47,0.08,in-stock,160,ORD2251,2024-03-27 01:15:38,2024-04-10 01:15:38,2024-04-05 01:15:38,SUP_126,4.77,BlueDart,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-10-09 16:52:20,sensor_17,Port_B,21.07,53.32,1.21,in-stock,346,ORD7065,2024-09-29 16:52:20,2024-10-11 16:52:20,2024-10-12 16:52:20,SUP_140,1.55,UPS,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-06-13 05:12:04,sensor_47,Warehouse_A,20.87,50.46,0.19,in-stock,428,ORD9599,2024-06-07 05:12:04,2024-06-14 05:12:04,2024-06-13 05:12:04,SUP_153,3.09,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
